,id,probe_insertion,x,y,z,depth,theta,phi,roll,provenance,probe_name,coordinate_system,datetime,json,subject,start_time,number,lab,task_protocol
1060,510b1a50-825d-44ce-86f6-9678f5396e02,38124fca-a0ac-4b58-8e8b-84a2357850e6,-1451.78293013341,-1050.72715338646,-67.9999999999999,4610.29149020057,17.5220646474845,167.218088523469,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,"{'2020-06-05T14:57:46_guido': [[-1.0027291498872521, 0.0013878965102286393, 0.0015964596871239462, 0.0019226738868832719, 0.003206139590854392, 0.003291703971119133, 1.005020992280126], [-1.0314579802400294, 0.0013884438713234193, 0.0016552851985560668, 0.00195476052948255, 0.003206139590854392, 0.003436093862815885, 1.0337791634470135]]}",ZM_2240,2020-01-23T15:12:02,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1061,d33baf74-263c-4b37-a0d0-b79dcb80a764,2ce1d485-ebce-41a2-a5ce-aa109d5a13a3,-1406.93901289524,2267.0759579807,-1193.0,4516.46904528697,13.5985861713893,144.39618120106,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,"{'2020-06-05T15:01:26_guido': [[-0.0012542089115880311, 0.0016713285198555943, 0.005967473354919489], [-0.001403946577051328, 0.0015215908543922973, 0.005817735689456192]]}",ZM_2240,2020-01-21T10:44:49,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
2,d33baf74-263c-4b37-a0d0-b79dcb80a764,2ce1d485-ebce-41a2-a5ce-aa109d5a13a3,-1282.0,2501.0,-948.0,4000.0,15.0,180.0,90.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-21T10:44:49,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
355,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,7beb9419-113d-4e47-938c-68ab2657031e,-800.0,-1500.0,-4.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-24T09:57:45,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
132,259927fd-7563-4b03-bc5d-17b4d0fa7a55,1bf5c05b-3654-4d5c-bac9-2b96edd12adf,-869.0,1972.0,-927.0,3998.0,15.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-22T10:50:59,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
949,259927fd-7563-4b03-bc5d-17b4d0fa7a55,1d237afc-ac2f-4bac-a163-a397fe09819f,-1385.52886586569,-1469.14842430746,7.00000000000006,6780.50403725565,7.30498910036162,14.0157601919844,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-22T10:50:59,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
358,259927fd-7563-4b03-bc5d-17b4d0fa7a55,1d237afc-ac2f-4bac-a163-a397fe09819f,-1313.0,-1250.0,-75.0,6815.0,10.0,0.0,,Planned,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-22T10:50:59,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
359,d33baf74-263c-4b37-a0d0-b79dcb80a764,2ce1d485-ebce-41a2-a5ce-aa109d5a13a3,-1281.0,2500.0,-1169.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-21T10:44:49,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
360,d33baf74-263c-4b37-a0d0-b79dcb80a764,ca073754-be17-43b7-a38a-0c1e5563ff32,-804.0,-1250.0,-27.0,6573.0,10.0,0.0,,Planned,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-21T10:44:49,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
788,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,7beb9419-113d-4e47-938c-68ab2657031e,-837.553451524776,-1567.27240037757,107.0,4960.03326332621,16.193731886987,150.86401653551,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-24T09:57:45,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1163,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,7beb9419-113d-4e47-938c-68ab2657031e,-915.351197874579,-1540.79322041994,56.9999999999998,4418.91792981006,18.0964812056446,150.935272723831,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-22T15:51:38.758271,"{'2020-06-22T15:51:38_guido': [[-1.0022193400491064, 0.0012702454873646206, 0.0022435403128760524, 0.0027408832731648613, 0.003516310469314079, 1.0050102049598277], [-0.953798603892032, 0.001508665802502196, 0.0025109290012032, 0.002986880866425992, 0.0036393092659446433, 0.9571273681559269]], '2020-06-15T15:32:28_guido': [[-0.0022193400491063086, 0.0024360601684717204, 0.003141966305655836, 0.005010204959827744], [-0.0021498189901412055, 0.0025055812274368235, 0.003660700361010831, 0.005528939015182739]], '2020-06-09T14:41:15_guido': [[-0.0022193400491063086, 0.0024253646209386275, 0.005010204959827744], [-0.0021337756688415677, 0.0025109290012033684, 0.005095769340092485]]}",ZM_2240,2020-01-24T09:57:45,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1007,510b1a50-825d-44ce-86f6-9678f5396e02,38124fca-a0ac-4b58-8e8b-84a2357850e6,-1409.88237874125,-1017.42067988079,-67.9999999999995,4780.3360797994,16.9284723153824,164.824502533878,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-23T15:12:02,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1006,d33baf74-263c-4b37-a0d0-b79dcb80a764,2ce1d485-ebce-41a2-a5ce-aa109d5a13a3,-1389.07976622321,2270.06966768741,-1193.0,4581.01707032155,13.2379109167374,143.507243253082,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-21T10:44:49,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
357,259927fd-7563-4b03-bc5d-17b4d0fa7a55,1bf5c05b-3654-4d5c-bac9-2b96edd12adf,-800.0,2000.0,-908.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-22T10:50:59,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1088,259927fd-7563-4b03-bc5d-17b4d0fa7a55,1bf5c05b-3654-4d5c-bac9-2b96edd12adf,-1032.15056740788,1759.51068159857,-893.0,4463.67579852193,13.1242802809005,146.801108127855,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-09T14:23:24.484377,"{'2020-06-09T14:23:24_guido': [[-0.0009072048358513646, 0.0016820240673886874, 0.00597034355778638], [-0.0007146849802556965, 0.0018745439229843554, 0.006162863413382048]]}",ZM_2240,2020-01-22T10:50:59,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
841,259927fd-7563-4b03-bc5d-17b4d0fa7a55,1bf5c05b-3654-4d5c-bac9-2b96edd12adf,-1007.60017826825,1788.50065752662,-918.0,4845.18881257292,13.1416269501823,143.320828931233,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-22T10:50:59,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
787,d33baf74-263c-4b37-a0d0-b79dcb80a764,ca073754-be17-43b7-a38a-0c1e5563ff32,-796.394143225811,-1340.62340939968,57.0000000000002,6725.51291106942,8.55477987233674,8.18704560980681,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2240,2020-01-21T10:44:49,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1095,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,8ab470cc-de5a-4d65-92bd-9a25fbe6d07d,-2375.4412003751,-2488.21999940478,-143.0,4788.57235575715,17.5227593412418,152.991903600525,0.0,Ephys aligned histology track,probe01,IBL-Allen,2020-06-09T13:57:50.481585,"{'2020-06-09T13:57:50_guido': [[-0.0024534087792877687, 0.0024307123947051746, 0.00382113357400722, 0.004852888444203233], [-0.0029186650969773007, 0.0019654560770156425, 0.003291703971119132, 0.004323458841315145]]}",ZM_2241,2020-01-31T14:36:39.836967,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
81,ee40aece-cffd-4edb-a4b6-155f158c666a,41b9162e-df67-4321-b2e6-02ff851816c5,974.0,-1250.0,-257.0,6044.0,17.0,0.0,0.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-30T15:43:49,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
83,ff4187b5-4176-4e39-8894-53a24b7cf36b,ebd18510-c263-4d5b-a736-a588862a6972,-1108.0,2008.0,-708.0,4000.0,15.0,180.0,80.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-27T16:52:30,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
92,ff4187b5-4176-4e39-8894-53a24b7cf36b,dc7e9403-19f7-409f-9240-05ee57cb7aea,-1810.0,-281.0,-638.0,5818.0,10.0,0.0,80.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-27T16:52:30,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
127,465c44bd-2e67-4112-977b-36e1ac7e3f8c,5a2f99aa-d3f5-469d-882e-0a16ee869746,-873.0,1740.0,-711.0,5242.0,10.0,0.0,80.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-28T12:54:56,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
247,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,fe6507ed-7725-467a-9d46-1101c32df1ca,974.0,-749.0,-199.0,4001.0,15.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-31T14:36:39.836967,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
121,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,8ab470cc-de5a-4d65-92bd-9a25fbe6d07d,-2241.0,-2502.0,-376.0,6109.0,17.0,0.0,45.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-31T14:36:39.836967,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
134,e49d8ee7-24b9-416a-9d04-9be33b655f40,f4f45cff-c45c-413a-92ea-b6533e3e0019,-1818.0,250.0,-581.0,5700.0,10.0,0.0,80.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-29T14:49:34,8.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
142,ee40aece-cffd-4edb-a4b6-155f158c666a,f03b61b4-6b13-479d-940f-d1608eb275cc,-2245.0,-2002.0,-445.0,4000.0,15.0,180.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-30T15:43:49,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
128,465c44bd-2e67-4112-977b-36e1ac7e3f8c,a6f9e4d5-5f20-4a98-9118-22187f4d230b,-1782.0,-508.0,-529.0,4004.0,15.0,180.0,80.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-28T12:54:56,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1110,465c44bd-2e67-4112-977b-36e1ac7e3f8c,5a2f99aa-d3f5-469d-882e-0a16ee869746,-1017.10054276623,1762.11530927838,-893.0,6116.21358144583,13.2840109113764,34.1240376103775,0.0,Ephys aligned histology track,probe01,IBL-Allen,2020-06-12T14:45:02.218783,"{'2020-06-12T14:45:02_guido': [[-0.0004699574851308923, 0.0005429482551143185, 0.007387716003880631], [-0.0006571295669600137, 0.0003557761732851971, 0.00720054392205151]]}",ZM_2241,2020-01-28T12:54:56,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
790,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,8ab470cc-de5a-4d65-92bd-9a25fbe6d07d,-2319.48784129235,-2555.89212753539,-118.0,4542.69793129983,16.0319480431058,155.204199094092,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-31T14:36:39.836967,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
351,465c44bd-2e67-4112-977b-36e1ac7e3f8c,a6f9e4d5-5f20-4a98-9118-22187f4d230b,-1781.0,-500.0,-312.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-28T12:54:56,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1009,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,fe6507ed-7725-467a-9d46-1101c32df1ca,885.906175531606,-1184.09540223519,-18.0000000000002,6849.94548473064,19.0719260234048,4.87238082099421,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-31T14:36:39.836967,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1065,e49d8ee7-24b9-416a-9d04-9be33b655f40,f4f45cff-c45c-413a-92ea-b6533e3e0019,-2090.22226373367,-127.986349458823,-468.0,6434.14303803505,7.44426537545935,10.1528071170553,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,"{'2020-06-05T15:20:12_guido': [[-0.00035885175041835537, 0.0007194247894103487, 0.007471307883251648], [-0.00032141733405253157, 0.0007568592057761725, 0.007508742299617472]]}",ZM_2241,2020-01-29T14:49:34,8.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
950,ff4187b5-4176-4e39-8894-53a24b7cf36b,dc7e9403-19f7-409f-9240-05ee57cb7aea,-1865.39019404413,-496.632059366011,-268.0,7025.08445302597,12.1434041863204,19.4637479957539,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-27T16:52:30,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
843,e49d8ee7-24b9-416a-9d04-9be33b655f40,f4f45cff-c45c-413a-92ea-b6533e3e0019,-1976.04698447674,29.4366044069182,-493.0,6677.74750326828,9.19815149743758,20.5900914550187,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-29T14:49:34,8.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
354,ff4187b5-4176-4e39-8894-53a24b7cf36b,dc7e9403-19f7-409f-9240-05ee57cb7aea,-1821.0,-250.0,-360.0,6477.0,10.0,0.0,,Planned,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-27T16:52:30,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
842,ff4187b5-4176-4e39-8894-53a24b7cf36b,ebd18510-c263-4d5b-a736-a588862a6972,-1362.18663954706,1877.07459812503,-993.0,4626.66446920616,14.9872919991904,142.009514771436,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-27T16:52:30,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
353,ff4187b5-4176-4e39-8894-53a24b7cf36b,ebd18510-c263-4d5b-a736-a588862a6972,-1281.0,2000.0,-979.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-27T16:52:30,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
352,465c44bd-2e67-4112-977b-36e1ac7e3f8c,5a2f99aa-d3f5-469d-882e-0a16ee869746,-813.0,1750.0,-836.0,5558.0,10.0,0.0,,Planned,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-28T12:54:56,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
789,465c44bd-2e67-4112-977b-36e1ac7e3f8c,5a2f99aa-d3f5-469d-882e-0a16ee869746,-1107.76113166112,1857.43019300382,-943.0,6088.14721114303,13.2045047572884,41.286094739077,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-28T12:54:56,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
350,e49d8ee7-24b9-416a-9d04-9be33b655f40,f4f45cff-c45c-413a-92ea-b6533e3e0019,-1829.0,250.0,-551.0,5945.0,10.0,0.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-29T14:49:34,8.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
349,ee40aece-cffd-4edb-a4b6-155f158c666a,41b9162e-df67-4321-b2e6-02ff851816c5,986.0,-1250.0,-49.0,6747.0,17.0,0.0,,Planned,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-30T15:43:49,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1008,465c44bd-2e67-4112-977b-36e1ac7e3f8c,a6f9e4d5-5f20-4a98-9118-22187f4d230b,-1881.52762099127,-496.7502128105,-268.0,4799.65580910718,16.062628754726,164.690381097832,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-28T12:54:56,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
347,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,8ab470cc-de5a-4d65-92bd-9a25fbe6d07d,-2243.0,-2500.0,-122.0,4000.0,15.0,180.0,,Planned,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-31T14:36:39.836967,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
346,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,fe6507ed-7725-467a-9d46-1101c32df1ca,978.0,-750.0,-170.0,6643.0,17.0,0.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-31T14:36:39.836967,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1062,465c44bd-2e67-4112-977b-36e1ac7e3f8c,a6f9e4d5-5f20-4a98-9118-22187f4d230b,-1863.66595641894,-483.777317372151,-268.0,4072.16274088939,15.4526484508026,164.00646073824,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,"{'2020-06-05T15:06:52_guido': [[-0.002575973991688219, 0.0014039398315282786, 0.0028050565583634174, 0.005279324529410357], [-0.002062587710099771, 0.0019173261131167265, 0.0032061395908543925, 0.005680407561901332]]}",ZM_2241,2020-01-28T12:54:56,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1063,f8d5c8b0-b931-4151-b86c-c471e2e80e5d,fe6507ed-7725-467a-9d46-1101c32df1ca,769.450241138531,-1060.00842224949,-42.9999999999996,6649.75963139928,18.0320413726305,9.79619354988922,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,"{'2020-06-05T15:15:39_guido': [[-0.000400360486387301, 0.00143067870036101, 0.00738464461714837], [-0.00047522931911894945, 0.0013558098676293615, 0.007309775784416722]]}",ZM_2241,2020-01-31T14:36:39.836967,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1064,ff4187b5-4176-4e39-8894-53a24b7cf36b,ebd18510-c263-4d5b-a736-a588862a6972,-1400.01686651643,1859.0392208829,-993.0,4001.41765762535,15.7109051248757,145.290055114761,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,"{'2020-06-05T15:18:22_guido': [[-0.0012934246337611194, 0.0012114199759326095, 0.0022916702767749697, 0.005900451405158198], [-0.0008762982799705057, 0.0016285463297232231, 0.0027248399518652227, 0.006333621080248451]]}",ZM_2241,2020-01-27T16:52:30,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
348,ee40aece-cffd-4edb-a4b6-155f158c666a,f03b61b4-6b13-479d-940f-d1608eb275cc,-2243.0,-2000.0,-169.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-30T15:43:49,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
951,ee40aece-cffd-4edb-a4b6-155f158c666a,41b9162e-df67-4321-b2e6-02ff851816c5,896.933866581947,-1218.61529123656,7.00000000000006,6703.39739655383,19.0876051942157,5.27153268508549,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2241,2020-01-30T15:43:49,1.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
362,cb2ad999-a6cb-42ff-bf71-1774c57e5308,55001cb4-e10f-4657-9760-1228b590a69c,-800.0,-2250.0,92.0,6210.0,10.0,0.0,,Planned,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2245,2020-01-21T14:03:44,2.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1067,cb2ad999-a6cb-42ff-bf71-1774c57e5308,55001cb4-e10f-4657-9760-1228b590a69c,-751.26501131149,-2089.75353632853,157.0,4926.08041197327,10.9569484067153,15.8743517180331,0.0,Ephys aligned histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,"{'2020-06-05T15:25:25_guido': [[-0.0012028902526181912, 0.00045738387484957766, 0.0005482960288808662, 0.0056529188731603355], [-0.0008659805053257713, 0.0007942936221419976, 0.0009226401925391092, 0.006027263036818578]]}",ZM_2245,2020-01-21T14:03:44,2.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
193,cb2ad999-a6cb-42ff-bf71-1774c57e5308,8f4fd564-7e34-4113-a6e4-ae40faa64f7a,-1337.0,1109.0,-628.0,4000.0,15.0,180.0,90.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2245,2020-01-21T14:03:44,2.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
135,cb2ad999-a6cb-42ff-bf71-1774c57e5308,55001cb4-e10f-4657-9760-1228b590a69c,-810.0,-2253.0,-68.0,4828.0,10.0,0.0,-90.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2245,2020-01-21T14:03:44,2.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
952,cb2ad999-a6cb-42ff-bf71-1774c57e5308,55001cb4-e10f-4657-9760-1228b590a69c,-870.835356889111,-1966.70133468294,157.0,5459.71429004354,9.54555419027396,29.4886892706814,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2245,2020-01-21T14:03:44,2.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
1066,cb2ad999-a6cb-42ff-bf71-1774c57e5308,8f4fd564-7e34-4113-a6e4-ae40faa64f7a,-1520.1920102593,1354.07470226414,-868.0,4076.61757913498,22.4523109912698,130.634478497903,0.0,Ephys aligned histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,"{'2020-06-05T15:23:35_guido': [[-0.002107004729393816, 0.002719492178098676, 0.0059528938251949505], [-0.0017700949821013974, 0.0030564019253910947, 0.006289803572487369]]}",ZM_2245,2020-01-21T14:03:44,2.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
361,cb2ad999-a6cb-42ff-bf71-1774c57e5308,8f4fd564-7e34-4113-a6e4-ae40faa64f7a,-1281.0,1000.0,-693.0,4000.0,15.0,180.0,,Planned,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2245,2020-01-21T14:03:44,2.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
844,cb2ad999-a6cb-42ff-bf71-1774c57e5308,8f4fd564-7e34-4113-a6e4-ae40faa64f7a,-1525.69506957306,1369.79028154819,-868.0,4581.01136108002,21.7813541211981,130.352486053694,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2245,2020-01-21T14:03:44,2.0,mainenlab,_iblrig_tasks_ephysChoiceWorld6.2.5
953,69182ac9-2c64-4574-b387-3b716e3fb5ce,304fbb83-1145-4550-b3c6-6ac4072fec47,2589.46427230635,-4349.93039539039,-593.0,4167.45486109765,11.1406277832077,15.4405137431562,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2406,2019-11-13T11:38:52,1.0,mainenlab,_iblrig_tasks_ephys_certification6.1.3
191,4adbc42b-a92c-47d6-8222-faf658ad64a5,4686fb7c-2ae6-47ed-9712-e92773e2b894,3099.0,-3802.0,-1176.0,3805.0,10.0,0.0,0.0,Micro-manipulator,probe00,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2406,2019-11-12T17:11:13,1.0,mainenlab,_iblrig_tasks_ephys_certification6.1.3
903,69182ac9-2c64-4574-b387-3b716e3fb5ce,304fbb83-1145-4550-b3c6-6ac4072fec47,-2835.0,-4100.0,0.0,3500.0,10.0,180.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,ZM_2406,2019-11-13T11:38:52,1.0,mainenlab,_iblrig_tasks_ephys_certification6.1.3
901,4adbc42b-a92c-47d6-8222-faf658ad64a5,4686fb7c-2ae6-47ed-9712-e92773e2b894,3135.0,-3800.0,0.0,3500.0,10.0,0.0,0.0,Planned,probe00,,2020-06-09T07:59:14.315700,,ZM_2406,2019-11-12T17:11:13,1.0,mainenlab,_iblrig_tasks_ephys_certification6.1.3
902,4adbc42b-a92c-47d6-8222-faf658ad64a5,af2c783d-77da-4c3f-9126-38787168a119,-3135.0,-3800.0,0.0,3500.0,10.0,180.0,0.0,Planned,probe01,,2020-06-09T07:59:14.315700,,ZM_2406,2019-11-12T17:11:13,1.0,mainenlab,_iblrig_tasks_ephys_certification6.1.3
99,4adbc42b-a92c-47d6-8222-faf658ad64a5,af2c783d-77da-4c3f-9126-38787168a119,-3102.0,-3801.0,-1933.0,3925.0,10.0,180.0,0.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2406,2019-11-12T17:11:13,1.0,mainenlab,_iblrig_tasks_ephys_certification6.1.3
1010,4adbc42b-a92c-47d6-8222-faf658ad64a5,4686fb7c-2ae6-47ed-9712-e92773e2b894,-2990.70300749442,-4497.70097356649,-843.0,4647.94325818594,5.68681623190887,148.426348103802,0.0,Histology track,probe00,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2406,2019-11-12T17:11:13,1.0,mainenlab,_iblrig_tasks_ephys_certification6.1.3
791,4adbc42b-a92c-47d6-8222-faf658ad64a5,af2c783d-77da-4c3f-9126-38787168a119,2831.74243947743,-4202.43401142943,-643.0,4523.25814664689,10.9141886501373,12.3809679783033,0.0,Histology track,probe01,IBL-Allen,2020-06-09T07:59:14.315700,,ZM_2406,2019-11-12T17:11:13,1.0,mainenlab,_iblrig_tasks_ephys_certification6.1.3
62,69182ac9-2c64-4574-b387-3b716e3fb5ce,304fbb83-1145-4550-b3c6-6ac4072fec47,-2368.0,-4789.0,-1428.0,3505.0,10.0,180.0,0.0,Micro-manipulator,probe01,Needles-Allen,2020-06-09T07:59:14.315700,,ZM_2406,2019-11-13T11:38:52,1.0,mainenlab,_iblrig_tasks_ephys_certification6.1.3
